42.313878,3.1777954
42.37072,3.1118774
42.443728,3.0789185
42.472097,2.9141235
42.407235,2.7218628
42.346365,2.4911499
42.415346,2.2769165
42.358544,2.0516968
42.423457,1.9363403
42.516651,1.7221069
42.638,1.4309692
42.722804,1.156311
42.839724,0.69488525
42.710696,0.60150146
42.682435,-0.046691895
42.831667,-0.27740479
42.827639,-0.55755615
42.936318,-0.83221436
43.04882,-1.4584351
43.265206,-1.4089966
43.273206,-1.6012573
43.361132,-1.7605591
43.624147,-1.4529419
44.999767,-1.1837769
45.537137,-1.1233521
45.267155,-0.72784424
45.537137,-0.86517334
45.710015,-1.2167358
46.035109,-1.3595581
45.878537,-1.1123657
46.016039,-1.0574341
46.195042,-1.4639282
46.21025,-1.1727905
46.343136,-1.1837769
46.536193,-1.8045044
46.998988,-2.2659302
46.950262,-2.0736694
47.02895,-1.9802856
47.182246,-2.1725464
47.23449,-2.4032593
47.454094,-2.5021362
47.50978,-2.8097534
47.853717,-4.303894
47.986245,-4.468689
48.04871,-4.770813
48.129434,-4.303894
48.250283,-4.4906616
48.312428,-4.3478394
48.337995,-4.7488403
48.542069,-4.770813
48.716337,-4.0292358
48.835797,-3.1228638
48.57479,-2.7053833
48.654686,-2.3757935
48.618385,-1.4364624
48.774293,-1.6067505
49.199654,-1.6012573
49.364489,-1.8045044
49.703168,-1.9033813
49.674738,-1.288147
49.389524,-1.0354614
49.28214,-0.24993896
49.432413,0.25543213
49.521643,0.085144043
49.75288,0.26641846
49.922935,1.1123657
50.212064,1.524353
50.861444,1.6177368
51.069017,2.5350952
50.937662,2.6559448
50.844105,2.6119995
50.785102,2.7658081
50.701677,2.8262329
50.767734,3.1668091
50.53438,3.2876587
50.502946,3.4854126
50.450509,3.6776733
50.376999,3.6776733
50.341955,4.0402222
50.34546,3.6941528
50.310392,4.0896606
50.194485,4.2324829
49.986552,4.1940308
49.947685,4.5071411
50.148746,4.8532104
49.827353,4.9356079
49.617828,5.3585815
49.525208,5.6002808
49.532339,5.7815552
49.478832,6.4022827
49.214009,6.6879272
49.167339,7.0339966
49.138597,7.3965454
49.04867,7.6931763
48.987427,8.2150269
48.654686,7.9129028
48.345297,7.6821899
48.059725,7.5228882
47.953145,7.6052856
47.739323,7.5448608
47.550579,7.5888062
47.446665,7.2537231
47.494937,7.1383667
47.472663,6.9570923
47.368594,6.8911743
47.353711,7.0669556
47.271775,6.9845581
46.592844,6.1660767
46.392411,6.0562134
46.217852,6.0150146
46.384833,6.7840576
45.920587,7.0257568
45.675482,6.9049072
45.413876,7.2564697
45.104546,6.6741943
44.863656,6.8060303
44.668653,7.0587158
44.37884,6.8170166
44.103365,7.46521
44.103365,7.7398682
43.715535,7.3553467
43.181147,6.4984131
43.084937,6.0040283
43.261206,5.355835
43.508721,4.586792
43.484812,3.9056396
43.317185,3.3123779
43.012681,3.0047607
42.85986,3.0706787
