29.688053,31.904297,,,,
27.527758,33.486328,,,,
27.527758,36.650391,,,,
17.14079,43.154297,,,,
13.068777,43.505859,,,,
16.467695,53.701172,,,,
21.943046,60.029297,,,,
24.046464,55.986328,,,,
23.079732,51.943359,,,,
28.921631,49.306641,,,,
26.39187,54.250488,,,,
27.019984,56.931152,,,,
25.681137,57.458496,,,,
25.165173,65.632324,,,,
22.836946,69.719238,,,,
22.43134,69.279785,,,,
20.838278,70.070801,,,,
22.065278,72.355957,,,,
19.973349,72.663574,,,,
16.425548,73.322754,,,,
13.282719,74.992676,,,,
10.487812,76.179199,,,,
8.3636927,76.838379,,,,
7.9286748,77.585449,,,,
10.746969,79.694824,,,,
13.880746,80.441895,,,,
15.919074,80.354004,,,,
20.055931,85.891113,,,,
21.902278,87.956543,,,,
22.836946,91.164551,,,,
20.262197,92.570801,,,,
18.39623,94.63623,,,,
16.551962,94.328613,,,,
15.792254,94.987793,,,,
16.467695,96.965332,,,,
13.239945,98.239746,,,,
10.919618,98.679199,,,,
8.667918,98.503418,,,,
7.1881009,99.338379,,,,
5.1347146,100.26123,,,,
3.0308121,101.0083,,,,
2.1528136,102.15088,,,,
1.0546279,104.04053,,,,
7.8851473,100.5249,,,,
10.53102,99.470215,,,,
13.496473,100.30518,,,,
12.297068,102.10693,,,,
10.574222,104.56787,,,,
9.3189902,105.13916,,,,
8.5810212,104.96338,,,,
11.953349,108.9624,,,,
15.072124,109.00635,,,,
17.308688,106.6333,,,,
19.186678,105.6665,,,,
21.698265,108.69873,,,,
21.207459,110.36865,,,,
22.350076,115.0708,,,,
24.846565,118.8501,,,,
28.304381,121.39893,,,,
31.615966,121.97021,,,,
34.560859,120.12451,,,,
36.421282,120.95947,,,,
37.544577,122.146,,,,
38.065392,120.56396,,,,
36.844461,119.46533,,,,
37.195331,118.98193,,,,
38.444985,117.8833,,,,
39.198205,117.8833,,,,
41.013066,121.53076,,,,
40.380028,122.27783,,,,
39.571822,121.44287,,,,
39.67337,123.55225,,,,
39.605688,125.96924,,,,
38.61687,125.39795,,,,
37.544577,125.26611,,,,
37.405074,126.58447,,,,
36.137875,126.27686,,,,
34.885931,126.23291,,,,
34.198173,126.10107,,,,
36.137875,130.01221,,,,
37.970185,128.72131,,,,
39.478606,127.56775,,,,
40.797177,129.60022,,,,
41.73033,129.75403,,,,
42.309815,130.44617,,,,
43.317185,131.95129,,,,
43.229195,132.35779,,,,
42.843751,132.35779,,,,
42.811522,133.61023,,,,
43.34915,134.85168,,,,
45.003651,136.6864,,,,
47.52462,139.07043,,,,
49.37522,140.39978,,,,
51.07592,140.50964,,,,
52.079506,141.36658,,,,
52.656394,141.12488,,,,
53.206033,141.45447,,,,
54.181727,139.4989,,,,
54.303704,138.87268,,,,
53.664171,138.60901,,,,
53.546836,137.59827,,,,
53.994854,137.80701,,,,
54.085173,137.30164,,,,
53.859007,137.14783,,,,
53.962549,136.66443,,,,
54.495568,136.70837,,,,
54.514704,135.55481,,,,
54.826008,135.09338,,,,
55.807456,137.11487,,,,
57.028774,138.87268,,,,
57.803798,140.42175,,,,
58.31526,140.83923,,,,
58.659799,141.64124,,,,
59.338792,143.2782,,,,
59.411548,144.46472,,,,
59.349996,145.87097,,,,
59.181557,145.85999,,,,
59.181557,146.27747,,,,
59.43949,146.32141,,,,
59.445075,147.52991,,,,
59.25465,147.44202,,,,
59.411548,148.21106,,,,
59.243415,148.4198,,,,
59.316375,148.93616,,,,
59.478569,148.82629,,,,
59.712097,149.55139,,,,
59.601095,150.44128,,,,
59.551025,150.86975,,,,
59.344395,151.70471,,,,
59.226556,152.29797,,,,
59.142135,152.13318,,,,
59.119588,151.52893,,,,
59.063154,151.21033,,,,
58.881942,151.29822,,,,
58.859224,151.7926,,,,
58.967004,152.25403,,,,
58.955674,152.58362,,,,
58.864905,152.74841,,,,
59.051856,153.23181,,,,
59.192812,153.46252,,,,
59.108308,153.84705,,,,
59.108308,154.24255,,,,
59.243415,154.55017,,,,
59.175928,154.85779,,,,
59.361195,155.20935,,,,
59.456243,154.94568,,,,
59.512029,154.47327,,,,
59.405957,154.22058,,,,
59.495303,154.03381,,,,
59.861367,154.26453,,,,
60.228903,154.74792,,,,
61.132629,156.39587,,,,
61.501734,156.74744,,,,
61.715912,157.39563,,,,
61.819853,158.61511,,,,
61.892402,159.26331,,,,
61.762729,159.51599,,,,
