59.887559,-1.3197327
59.902713,-1.3911438
60.177038,-1.2867737
60.194791,-1.3774109
60.163376,-1.4900208
60.262979,-1.7124939
60.307906,-1.5779114
60.324228,-1.4625549
60.423343,-1.4900208
60.46805,-1.5943909
60.617976,-1.396637
60.562679,-1.3609314
60.493762,-1.3471985
60.49241,-1.2593079
60.632796,-1.1824036
60.834204,-0.88302612
60.800724,-0.80337524
60.662415,-0.88577271
60.612585,-0.79788208
60.576175,-0.85006714
60.604498,-0.94894409
60.526212,-1.0533142
60.423343,-1.1521912
60.431477,-1.0588074
60.305185,-1.1000061
60.224811,-1.1521912
60.168842,-1.0533142
60.118251,-1.0670471
60.131931,-1.1384583
60.03193,-1.2153625
