8.6502687,-77.357826
8.648911,-77.380486
8.6380495,-77.398338
8.6217566,-77.394218
8.5973159,-77.403831
8.5769474,-77.415504
8.531454,-77.434044
8.5097238,-77.444344
8.4900298,-77.432671
8.4771263,-77.444344
8.4750889,-77.404518
8.447922,-77.377052
8.3833931,-77.337227
8.3426325,-77.34272
8.3107003,-77.3283
8.2753681,-77.322121
8.2577008,-77.304955
8.2345962,-77.298775
8.2135291,-77.261696
8.1564384,-77.245903
8.1401253,-77.23217
8.1258508,-77.237663
8.0850636,-77.220497
8.0435925,-77.224617
8.0068767,-77.202644
7.9701577,-77.162819
7.9606374,-77.175179
7.9361556,-77.162132
7.9184735,-77.177238
7.908952,-77.315941
7.8565799,-77.34684
7.7443317,-77.301521
7.7103112,-77.422371
7.6599558,-77.44503
7.6531506,-77.460136
7.5762439,-77.492409
7.5068119,-77.560387
7.5891761,-77.626991
7.7307239,-77.723808
7.642262,-77.750587
7.5211076,-77.709389
7.4714109,-77.734108
7.4577944,-77.802773
7.3999194,-77.828178
7.2180748,-77.88311
7.228974,-77.653427
6.96596,-77.652054
6.8514411,-77.713852
6.8364426,-77.695999
6.8623489,-77.664413
6.7887168,-77.57103
6.7137095,-77.301178
6.6591515,-77.526398
6.6891591,-77.485199
6.5691175,-77.336884
6.236125,-77.397308
6.2798084,-77.482452
6.1760543,-77.482452
5.9958016,-77.325897
5.73351,-77.218781
5.610519,-77.358856
5.5831841,-77.457733
5.4683637,-77.534637
5.5011718,-77.441254
4.8994137,-77.380829
4.442259,-77.34787
4.2642463,-77.518158
4.1300248,-77.534637
3.9327603,-77.394562
3.8615143,-77.268219
3.8587739,-77.177582
3.897138,-77.023773
3.7436713,-77.194061
3.6422588,-77.216034
3.4942309,-77.380829
3.2502086,-77.526398
2.9402979,-77.691193
2.6879173,-77.806549
2.6275575,-78.270721
2.4985973,-78.493195
2.248873,-78.64975
2.0979197,-78.690948
1.889306,-78.567352
1.7987157,-78.567352
1.815187,-78.833771
1.6367402,-78.998566
1.5488836,-78.929901
1.5214276,-78.891449
1.4143461,-78.86673
1.1122959,-79.149628
0.98048193,-79.638519
0.84866281,-79.84726
0.77725887,-80.086212
0.66740434,-80.061493
0.59874399,-80.023041
0.52458984,-80.034027
0.4257163,-80.06424
0.27465715,-79.959869
0.04943847,-80.072479
-0.39001164,-80.462494
-0.93379655,-80.667114
-0.98872046,-80.941772
-1.3951258,-80.809937
-2.0540033,-80.787964
-2.2845507,-80.985718
-2.7565044,-80.304565
-2.4162757,-79.887085
-2.8881804,-79.832153
-3.3927909,-80.128784
-3.6340356,-80.700073
-4.3683204,-81.293335
-4.784469,-81.348267
-5.6815837,-80.941772
-5.9111168,-81.183472
-6.3152985,-81.029663
-7.9613174,-79.282837
-10.087854,-78.118286
-11.867351,-77.162476
-13.410994,-76.261597
-13.827412,-76.272583
-14.360191,-76.16272
-15.284185,-75.283813
-16.36231,-73.361206
-17.046281,-72.009888
-17.560247,-71.350708
-18.20848,-70.724487
-18.302381,-70.350952
-19.228177,-70.307007
-22.024546,-70.241089
-22.958393,-70.19165
-26.568877,-70.675049
-32.750323,-71.400146
-33.888658,-69.532471
-37.439974,-73.553467
-39.470125,-73.311768
-40.979898,-73.905029
-41.738528,-73.817139
-41.836828,-73.267822
-42.309815,-72.872314
-43.977005,-73.223877
-45.813486,-73.597412
-44.0718,-73.619385
-44.731126,-74.4104
-46.21025,-74.937744
-46.709736,-75.443115
-46.7248,-74.959717
-46.905246,-74.234619
-47.768868,-74.827881
-48.151428,-75.311279
-49.339441,-75.355225
-50.708634,-75.091553
-51.631657,-74.300537
-52.908902,-73.927002
-53.709714,-72.520752
-54.711929,-69.664307
-55.153766,-66.851807
-54.838664,-65.423584
-53.225768,-68.192139
-53.014783,-69.455566
-52.281602,-68.565674
-50.35948,-69.11499
-49.738682,-67.928467
-48.994636,-67.576904
-48.063397,-66.104736
-46.573967,-67.554932
-45.290347,-67.137451
-44.824708,-66.060791
-43.707594,-64.918213
-42.633959,-64.522705
-40.797177,-65.050049
-41.095912,-63.1604
-40.178873,-61.929932
-39.061849,-62.391357
-38.891033,-58.985596
-37.561997,-57.227783
-36.4036,-56.678467
-36.332828,-57.205811
-35.353216,-57.11792
-34.325292,-58.370361
-34.325292,-57.930908
-34.994004,-55.865479
-34.560859,-54.041748
-32.842674,-52.701416
-28.013801,-48.702393
-26.017298,-48.570557
-24.026397,-46.351318
-22.105999,-41.033936
-18.271086,-39.309082
-13.068777,-38.605957
-8.4506388,-34.82666
-5.2660079,-35.310059
-4.959615,-37.023926
-3.1624555,-39.924316
-0.17578097,-50.031738
4.434044,-51.789551
6.0531613,-54.51416
5.9657537,-56.447754
10.01213,-62.336426
10.01213,-65.061035
10.487812,-67.521973
11.480025,-69.455566
12.125264,-71.257324
11.350797,-73.894043
10.703792,-75.080566
10.185187,-75.476074
