219,3.13955e+06,18443.8,3.26842e+08,3.2686e+08,
220,3.13949e+06,17227.3,3.26843e+08,3.26861e+08,
221,3.13944e+06,16091,3.26844e+08,3.26861e+08,
222,3.13939e+06,15029.6,3.26846e+08,3.26861e+08,
223,3.13934e+06,14038.3,3.26847e+08,3.26861e+08,
224,3.1393e+06,13112.3,3.26848e+08,3.26861e+08,
225,3.13926e+06,12247.5,3.26848e+08,3.26861e+08,
226,3.13922e+06,11439.6,3.26849e+08,3.26861e+08,
227,3.13918e+06,10685.1,3.2685e+08,3.26861e+08,
228,3.13915e+06,9980.31,3.26851e+08,3.26861e+08,
229,3.13912e+06,9322.02,3.26852e+08,3.26861e+08,
230,3.13909e+06,8707.15,3.26852e+08,3.26861e+08,
231,3.13907e+06,8132.83,3.26853e+08,3.26861e+08,
232,3.13904e+06,7596.4,3.26853e+08,3.26861e+08,
233,3.13902e+06,7095.34,3.26854e+08,3.26861e+08,
234,3.13899e+06,6627.34,3.26854e+08,3.26861e+08,
235,3.13897e+06,6190.21,3.26855e+08,3.26861e+08,
236,3.13896e+06,5781.9,3.26855e+08,3.26861e+08,
237,3.13894e+06,5400.53,3.26856e+08,3.26861e+08,
238,3.13892e+06,5044.32,3.26856e+08,3.26861e+08,
239,3.1389e+06,4711.6,3.26856e+08,3.26861e+08,
240,3.13889e+06,4400.82,3.26857e+08,3.26861e+08,
240,3.13889e+06,4400.82,3.26857e+08,3.26861e+08,
